,Unnamed: 0,id,name,steam appid,required age,is free,release date,review_amount,review_score,total_positive_reviews,total_negative_reviews,price,currency,discount_percent,platforms.windows,platforms.mac,platforms.linux,revenue,number_reviews
662,662,1170330,toz,1170330,0,0,"28 Oct, 2019",11,7,10,1,3.99,EUR,0.0,1,0,1,40.900000000000006,11
663,663,1170340,Hentai Jigsaw Puzzle 2,1170340,0,0,"1 Nov, 2019",16,7,16,0,2.39,EUR,0.0,1,1,1,38.24,16
664,664,1170350,Pirate Popper VR,1170350,0,0,"29 Apr, 2021",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
665,665,1169510,Game Breaker,1169510,0,0,"13 Dec, 2019",2,0,1,1,3.99,EUR,0.0,1,0,0,4.99,2
666,666,1169690,Shadowplay: Metropolis Foe,1169690,0,0,"9 Nov, 2020",7,0,6,1,8.19,EUR,0.0,1,0,0,50.14,7
667,667,1169740,Danger Scavenger,1169740,0,0,"25 Mar, 2021",1,6,32,13,8.19,EUR,0.0,1,1,1,275.08,45
668,668,1169770,Swordrite,1169770,0,0,"1 Nov, 2019",2,0,1,1,3.29,EUR,0.0,1,0,0,4.29,2
669,669,1169880,Hentai Quilm,1169880,0,0,"28 Oct, 2019",5,0,4,1,0.79,EUR,0.0,1,0,0,4.16,5
670,670,1169020,Dark Fall: Ghost Vigil,1169020,0,0,"10 Jan, 2020",1,8,69,6,8.99,EUR,0.0,1,0,0,626.3100000000001,75
671,671,1169030,Monophobia,1169030,0,0,"5 Dec, 2019",3,0,1,2,3.29,EUR,0.0,1,0,0,5.29,3
672,672,1169040,Necesse,1169040,0,0,"12 Dec, 2019",1,8,76,9,8.99,EUR,0.0,1,0,0,692.24,85
673,673,1169050,Language Worm,1169050,0,0,"18 Oct, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
674,674,1169060,Shield Shock,1169060,0,0,"20 Mar, 2020",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
675,675,1169070,RED EVIL,1169070,0,0,"16 Nov, 2019",4,0,1,3,1.59,EUR,0.0,1,0,0,4.59,4
676,676,1169100,Gazillionaire,1169100,0,0,"14 Jan, 2020",1,8,100,9,16.79,EUR,0.0,1,1,0,1688.0,109
677,677,1169160,ECHORIA: Ancient Echoes,1169160,0,0,"30 Oct, 2019",6,0,5,1,4.99,EUR,0.0,1,0,0,25.950000000000003,6
678,678,1169310,The Chronicles of Joseph of Egypt,1169310,0,0,"18 Oct, 2019",3,0,2,1,2.99,EUR,25.0,1,0,0,6.98,3
679,679,1169420,Monstrüous,1169420,0,0,"15 Dec, 2019",7,0,6,1,1.59,EUR,0.0,1,0,0,10.540000000000001,7
680,680,1169430,Ransomware Dating Sim,1169430,0,1,"5 Dec, 2019",1,0,1,0,,,,1,0,0,,1
681,681,1168600,Infinite Sparkles,1168600,0,0,"13 Nov, 2019",1,0,1,0,2.39,EUR,0.0,1,0,0,2.39,1
682,682,1168630,Active Neurons - Puzzle game,1168630,0,0,"15 Oct, 2019",1,7,14,0,3.99,EUR,0.0,1,1,1,55.86,14
683,683,1168650,Angry Bunny,1168650,0,0,"31 Oct, 2019",9,0,5,4,1.59,EUR,0.0,1,0,0,11.95,9
684,684,1168820,Myths of the World: The Heart of Desolation Collector's Edition,1168820,0,0,"4 Oct, 2019",6,0,6,0,8.19,EUR,0.0,1,0,0,49.14,6
685,685,1168830,Mystery Case Files: Ravenhearst Unlocked Collector's Edition,1168830,0,0,"18 Oct, 2019",1,5,9,5,8.19,EUR,0.0,1,0,0,78.71,14
686,686,1168850,Trix and the Horny Tower,1168850,0,0,"1 Apr, 2021",1,0,1,1,8.99,EUR,0.0,1,0,0,9.99,2
687,687,1168870,Mists of Noyah,1168870,0,0,"27 May, 2020",1,5,67,37,16.79,EUR,0.0,1,0,1,1161.9299999999998,104
688,688,1168880,MOLEK-SYNTEZ,1168880,0,0,"19 Nov, 2019",1,8,260,23,8.19,EUR,0.0,1,1,1,2152.4,283
689,689,1168940,Crystal core,1168940,0,0,"27 Oct, 2019",1,0,0,1,1.59,EUR,0.0,1,0,0,1.0,1
690,690,1168960,Warbrush,1168960,0,0,"21 Oct, 2019",3,0,3,0,3.99,EUR,0.0,1,0,0,11.97,3
691,691,1168970,Drunk ride,1168970,0,0,"21 Oct, 2019",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
692,692,1168980,Buried Alive: The Annihilation VR,1168980,0,0,"19 Jan, 2021",1,0,3,6,13.98,EUR,0.0,1,0,0,47.94,9
693,693,1168990,Planet destroyer,1168990,0,0,"28 Oct, 2019",1,0,2,3,0.79,EUR,0.0,1,0,0,4.58,5
694,694,1168290,TD Strategy of Three kingdoms/塔防三国,1168290,0,0,"18 Nov, 2019",2,0,0,2,5.69,EUR,0.0,1,0,0,2.0,2
695,695,1168320,Zombie valley,1168320,0,0,"24 Oct, 2019",1,0,1,1,0.79,EUR,0.0,1,0,0,1.79,2
696,696,1168360,Detective Solitaire Inspector Magic,1168360,0,0,"24 Nov, 2019",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
697,697,1168420,passenger seat,1168420,0,0,"17 Jan, 2020",4,0,3,1,2.99,EUR,0.0,1,1,0,9.97,4
698,698,1168470,千面 Melancholy Love,1168470,0,0,"2 Jan, 2020",5,0,5,0,3.99,EUR,0.0,1,1,0,19.950000000000003,5
699,699,1167760,4islands,1167760,0,0,"20 Oct, 2019",5,0,4,1,6.59,EUR,0.0,1,0,0,27.36,5
700,700,1167770,More dark,1167770,0,0,"7 Nov, 2019",1,0,6,1,2.99,EUR,0.0,1,0,0,18.94,7
701,701,1167800,Exphelius: Arena,1167800,0,0,"19 Nov, 2020",1,0,1,0,6.59,EUR,0.0,1,1,0,6.59,1
702,702,1167850,Penguin Park 3D,1167850,0,0,"17 Jan, 2020",10,7,9,1,2.99,EUR,0.0,1,1,0,27.910000000000004,10
703,703,1167950,Vampire's Fall: Origins,1167950,0,0,"31 Jan, 2020",3,6,168,50,9.99,EUR,0.0,1,0,0,1728.32,218
704,704,1167970,Will: The Beginning,1167970,0,0,"21 Apr, 2020",7,0,5,2,0.79,EUR,0.0,1,0,0,5.95,7
705,705,1168050,Fairytale Mosaics Beauty and Beast,1168050,0,0,"1 Dec, 2019",2,0,2,0,3.99,EUR,0.0,1,0,0,7.98,2
706,706,1168060,Knight Solitaire,1168060,0,0,"1 Jan, 2020",4,0,4,0,3.99,EUR,0.0,1,0,0,15.96,4
707,707,1168070,Mystery Solitaire The Arkham Spirits,1168070,0,0,"9 Dec, 2019",4,0,4,0,3.99,EUR,0.0,1,0,0,15.96,4
708,708,1168170,WAIFU HORROR: The Eight Pictures,1168170,0,0,"3 Feb, 2020",2,5,52,32,0.79,EUR,0.0,1,0,0,73.08,84
709,709,1167320,Artificial Extinction,1167320,0,0,"13 Mar, 2020",2,8,135,33,11.59,EUR,0.0,1,0,0,1597.65,168
710,710,1167380,Neither Day nor Night,1167380,0,0,"27 Aug, 2020",2,0,1,1,10.79,EUR,0.0,1,0,0,11.79,2
711,711,1167450,DAEMON X MACHINA,1167450,0,0,"13 Feb, 2020",1,8,1221,164,59.99,EUR,0.0,1,0,0,73411.79000000001,1385
712,712,1167460,Hero Hours Contract,1167460,0,0,"26 Aug, 2020",10,7,10,0,3.29,EUR,0.0,1,0,0,32.9,10
713,713,1167470,Street Jam: The Rise,1167470,0,0,"9 Jan, 2020",5,0,1,4,4.99,EUR,0.0,1,1,1,8.99,5
714,714,1167530,Ailment,1167530,0,0,"23 Oct, 2019",2,0,2,0,4.99,EUR,0.0,1,0,0,9.98,2
715,715,1167540,KiKi's adventure,1167540,0,0,"22 Oct, 2019",3,0,2,1,1.59,EUR,0.0,1,0,0,4.18,3
716,716,1167550,VR MEDIA VIEWER,1167550,0,0,"24 Nov, 2019",12,7,11,1,5.69,EUR,0.0,1,0,0,63.59,12
717,717,1167630,Teardown,1167630,0,0,"29 Oct, 2020",20,9,14092,686,19.99,EUR,0.0,1,0,0,282385.07999999996,14778
718,718,1167640,Femida,1167640,0,0,"25 Feb, 2020",1,6,10,3,9.99,EUR,0.0,1,1,1,102.9,13
719,719,1167650,Context,1167650,0,0,"24 Oct, 2019",1,0,0,1,0.79,EUR,0.0,1,0,0,1.0,1
720,720,1167710,clutchball,1167710,0,0,"17 Jan, 2020",3,0,3,0,2.99,EUR,0.0,1,1,0,8.97,3
721,721,1166860,Rival Stars Horse Racing: Desktop Edition,1166860,0,0,"24 Jun, 2020",8,8,616,56,39.99,EUR,0.0,1,1,0,24689.84,672
722,722,1166980,Hentai Nekogirl,1166980,0,0,"17 Oct, 2019",1,0,5,1,0.79,EUR,0.0,1,1,0,4.95,6
723,723,1167090,Desert coachman,1167090,0,0,"24 Oct, 2019",1,0,0,1,0.79,EUR,0.0,1,0,0,1.0,1
724,724,1167170,Guilty Parade,1167170,0,0,"6 Jan, 2021",1,7,16,0,3.99,EUR,0.0,1,1,1,63.84,16
725,725,1167270,Tank Impact,1167270,0,0,"20 Oct, 2019",1,0,0,1,0.79,EUR,0.0,1,0,0,1.0,1
726,726,1166490,Live Desktop,1166490,0,0,"9 Oct, 2019",4,0,2,2,1.59,EUR,0.0,1,0,0,5.18,4
727,727,1166510,Nanoworld,1166510,0,0,"15 Nov, 2019",2,0,0,2,8.19,EUR,0.0,1,0,0,2.0,2
728,728,1166580,Best Plumber,1166580,0,0,"17 Oct, 2019",17,7,15,2,0.79,EUR,0.0,1,0,0,13.850000000000001,17
729,729,1166600,The Fog Knows Your Name,1166600,0,0,"24 Oct, 2019",1,7,35,6,4.99,EUR,0.0,1,1,1,180.65,41
730,730,1166730,nothing & nowhere,1166730,0,0,"18 May, 2020",5,0,5,0,3.99,EUR,0.0,1,0,1,19.950000000000003,5
731,731,1166740,Centralia: Homecoming,1166740,18,0,"26 Oct, 2019",13,4,5,8,10.79,EUR,0.0,1,0,0,61.949999999999996,13
732,732,1166760,Jinga Online,1166760,0,0,"16 Feb, 2020",3,0,1,2,3.99,EUR,0.0,1,0,0,5.99,3
733,733,1166800,Grand Academy II: Attack of the Sequel,1166800,0,0,"7 Nov, 2019",4,0,4,0,3.99,EUR,0.0,1,1,1,15.96,4
734,734,1166840,Breach: The Archangel Job,1166840,0,0,"14 Nov, 2019",1,8,47,3,5.69,EUR,0.0,1,1,1,270.43,50
735,735,1166110,Gods of Love: An Otome Visual Novel,1166110,0,0,"9 Mar, 2020",1,5,13,8,13.29,EUR,0.0,1,1,1,180.76999999999998,21
736,736,1166120,SisterFight,1166120,0,0,"24 Oct, 2019",5,0,5,0,2.39,EUR,0.0,1,0,0,11.950000000000001,5
737,737,1166130,Fighting Moore,1166130,0,0,"6 Jan, 2020",6,0,6,0,8.19,EUR,0.0,1,0,0,49.14,6
738,738,1166230,1812: Napoleon Wars,1166230,0,0,"17 Oct, 2019",15,7,14,1,5.69,EUR,0.0,1,1,0,80.66000000000001,15
739,739,1166240,Asian Riddles,1166240,0,0,"25 Dec, 2019",1,0,4,3,3.99,EUR,0.0,1,0,0,18.96,7
740,740,1166250,Mahjong Gold,1166250,0,0,"16 Dec, 2019",1,0,0,2,3.99,EUR,0.0,1,0,0,2.0,2
741,741,1166290,Death and Taxes,1166290,0,0,"20 Feb, 2020",8,8,1298,154,11.99,EUR,0.0,1,1,1,15717.02,1452
742,742,1166320,Hentai Shiri,1166320,0,0,"24 Oct, 2019",4,0,4,0,0.79,EUR,0.0,1,1,0,3.16,4
743,743,1166350,Alexis Almighty: Daughter of Hercules,1166350,0,0,"28 May, 2020",3,0,1,2,9.99,EUR,0.0,1,1,0,11.99,3
744,744,1165740,Match Solitaire,1165740,0,0,"20 Feb, 2020",2,0,2,0,4.99,EUR,0.0,1,1,0,9.98,2
745,745,1165750,PAGAN: Autogeny,1165750,0,0,"31 Oct, 2019",1,7,19,2,5.69,EUR,0.0,1,0,0,110.11000000000001,21
746,746,1165820,Super Rebellion,1165820,0,0,"15 Nov, 2019",5,0,4,1,0.83,EUR,65.0,1,1,0,4.32,5
747,747,1165830,Final Mission VR,1165830,0,0,"1 Nov, 2019",1,0,1,0,13.99,EUR,0.0,1,0,0,13.99,1
748,748,1165840,The Strange Story Of Brian Fisher: Chapter 1,1165840,0,0,"29 Apr, 2020",1,6,14,5,5.69,EUR,0.0,1,0,0,84.66000000000001,19
749,749,1165860,6.0,1165860,0,0,"25 Nov, 2019",1,6,14,4,0.79,EUR,0.0,1,0,0,15.06,18
750,750,1165870,Mahou Arms,1165870,0,0,"28 Apr, 2020",2,8,103,16,24.99,EUR,0.0,1,0,0,2589.97,119
751,751,1165910,Humanity,1165910,0,0,"26 Apr, 2021",1,7,8,2,3.29,EUR,0.0,1,0,0,28.32,10
752,752,1165960,Things That Bounce and Explode,1165960,0,0,"30 Mar, 2021",2,0,7,0,3.29,EUR,0.0,1,0,0,23.03,7
753,753,1166000,Battleships and Carriers - Pacific War,1166000,0,0,"15 Nov, 2019",7,0,5,2,10.99,EUR,0.0,1,0,0,56.95,7
754,754,1166100,Danger Course VR,1166100,0,0,"11 Nov, 2019",1,0,0,1,9.99,EUR,0.0,1,0,0,1.0,1
755,755,1165140,Picross Love,1165140,0,0,"17 Jan, 2020",14,5,9,5,1.59,EUR,0.0,1,0,0,19.310000000000002,14
756,756,1165180,Knight Eternal,1165180,0,0,"5 Nov, 2019",11,7,10,1,5.69,EUR,0.0,1,0,0,57.900000000000006,11
757,757,1165270,Synthesis Universe -Episode 00-,1165270,0,0,"12 Nov, 2019",20,7,23,4,6.99,EUR,0.0,1,0,0,164.77,27
758,758,1165280,Shuffle World,1165280,0,0,"9 Oct, 2019",3,0,1,2,0.79,EUR,0.0,1,0,1,2.79,3
759,759,1165350,Garbage Classification Simulator 垃圾分类模拟器,1165350,0,0,"12 Dec, 2019",1,0,0,1,2.39,EUR,0.0,1,0,0,1.0,1
760,760,1165380,To Be Headed Or Not To Be,1165380,0,1,"21 Nov, 2019",20,5,18,10,,,,1,0,0,,28
761,761,1165400,Stellar Commanders,1165400,0,0,"20 Feb, 2020",1,6,8,3,7.39,EUR,0.0,1,0,0,62.12,11
762,762,1165420,Detective Solitaire. Butler Story,1165420,0,0,"15 Oct, 2019",4,0,3,1,3.99,EUR,0.0,1,1,0,12.97,4
763,763,1165460,Unlit,1165460,0,0,"25 Nov, 2019",1,0,0,1,9.99,EUR,0.0,1,0,0,1.0,1
764,764,1165490,New Tricks for Old Gods,1165490,0,0,"21 Oct, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
765,765,1165540,MAD Maze,1165540,0,0,"14 Oct, 2019",1,0,1,0,1.59,EUR,0.0,1,0,0,1.59,1
766,766,1165590,It Will Find You,1165590,0,0,"4 Nov, 2019",4,0,2,2,0.79,EUR,0.0,1,0,0,3.58,4
767,767,1164660,SHOOTING CHICKEN BRUTAL SUCKERS,1164660,0,0,"11 Jul, 2020",1,0,2,1,3.74,EUR,70.0,1,0,0,8.48,3
768,768,1164690,Wigmund. The Return of the Hidden Knights,1164690,0,0,"25 Feb, 2021",11,6,13,5,13.29,EUR,0.0,1,0,0,177.76999999999998,18
769,769,1164740,Salting the Earth,1164740,0,0,"31 Oct, 2019",1,7,43,2,12.49,EUR,0.0,1,0,1,539.07,45
770,770,1164750,Hospitality VR,1164750,0,0,"17 Aug, 2020",2,6,35,13,2.39,EUR,0.0,1,0,0,96.65,48
771,771,1164910,Doll,1164910,0,0,"14 Nov, 2019",5,0,5,0,4.99,EUR,0.0,1,0,0,24.950000000000003,5
772,772,1164930,Lustful Survival,1164930,0,0,"28 Oct, 2019",20,3,3,18,2.39,EUR,0.0,1,0,0,25.17,21
773,773,1164970,Dogs of Wallstreet,1164970,0,0,"17 Apr, 2020",8,0,8,0,3.99,EUR,0.0,1,0,0,31.92,8
774,774,1164990,Skin Witch,1164990,0,0,"29 May, 2020",2,0,0,2,3.29,EUR,0.0,1,0,0,2.0,2
775,775,1165020,Legend of Everything,1165020,0,0,"8 Nov, 2019",1,0,1,0,9.99,EUR,0.0,1,1,1,9.99,1
776,776,1165090,Restaurant Solitaire: Pleasant Dinner,1165090,0,0,"13 Jan, 2020",3,0,3,0,3.99,EUR,0.0,1,0,0,11.97,3
777,777,1165100,Tasty Jigsaw: Happy Hour  (拼图),1165100,0,0,"9 Mar, 2020",1,0,1,0,3.99,EUR,0.0,1,0,0,3.99,1
778,778,1164290,Aluna: Sentinel of the Shards,1164290,0,0,"26 May, 2021",1,0,7,1,16.79,EUR,0.0,1,0,0,118.53,8
779,779,1164310,Fairytale Solitaire. Witch Charms,1164310,0,0,"3 Feb, 2020",3,0,3,0,3.99,EUR,0.0,1,0,0,11.97,3
780,780,1164330,Smile To Fly,1164330,0,0,"8 Nov, 2019",4,0,4,0,2.39,EUR,0.0,1,0,0,9.56,4
781,781,1164440,Extreme Offroad Monster Simulator,1164440,0,0,"29 Oct, 2019",4,0,2,2,0.79,EUR,0.0,1,0,0,3.58,4
782,782,1164470,[MISC] TIMELINES,1164470,0,0,"6 Nov, 2019",8,0,7,1,0.47,EUR,41.0,1,1,0,4.29,8
783,783,1164520,The Book Of Yorle: Save The Church,1164520,0,0,"28 Oct, 2019",1,0,0,1,16.79,EUR,0.0,1,0,0,1.0,1
784,784,1164550,Disc Golf Adventure VR,1164550,0,0,"8 Nov, 2019",7,0,6,1,8.19,EUR,0.0,1,0,0,50.14,7
785,785,1163730,Motor Assailant,1163730,0,0,"30 Mar, 2021",1,0,3,1,3.99,EUR,0.0,1,0,0,12.97,4
786,786,1163910,Brass Brigade,1163910,0,0,"22 Nov, 2019",3,8,229,27,8.19,EUR,0.0,1,0,0,1902.51,256
787,787,1163950,A Dragon's Tale VR,1163950,0,0,"22 Oct, 2019",2,0,1,1,1.59,EUR,0.0,1,0,0,2.59,2
788,788,1163960,Paranormal Files: Hook Man's Legend Collector's Edition,1163960,0,0,"27 Sep, 2019",3,0,3,0,8.19,EUR,0.0,1,0,0,24.57,3
789,789,1163980,Crazy Shopping,1163980,0,0,"18 Oct, 2019",1,0,2,0,4.99,EUR,0.0,1,0,0,9.98,2
790,790,1163990,Starexcess,1163990,0,0,"21 Nov, 2019",2,0,1,1,12.49,EUR,0.0,1,0,0,13.49,2
791,791,1164000,六阶谜题 six-step mystery,1164000,0,0,"23 Apr, 2020",1,0,1,0,5.69,EUR,0.0,1,0,0,5.69,1
792,792,1164010,Mouse Cursor,1164010,0,0,"7 Oct, 2019",1,6,23,6,1.59,EUR,0.0,1,0,0,42.57,29
793,793,1164050,When The Past Was Around,1164050,0,0,"22 Sep, 2020",11,9,498,23,6.59,EUR,0.0,1,1,0,3304.8199999999997,521
794,794,1164060,The Last Show of Mr. Chardish,1164060,0,0,"5 Nov, 2020",1,7,11,2,8.19,EUR,0.0,1,0,0,92.08999999999999,13
795,795,1163290,Vortex Attack EX,1163290,0,0,"24 Oct, 2019",8,0,5,3,9.99,EUR,0.0,1,0,0,52.95,8
796,796,1163300,visser,1163300,0,0,"17 Jan, 2020",7,0,4,3,2.99,EUR,0.0,1,1,0,14.96,7
797,797,1163320,Zombie horde,1163320,0,0,"23 Oct, 2019",3,0,0,3,0.79,EUR,0.0,1,0,0,3.0,3
798,798,1163340,Carrier Battles 4 Guadalcanal - Pacific War Naval Warfare,1163340,0,0,"5 Jun, 2020",1,8,74,10,24.99,EUR,0.0,1,1,0,1859.26,84
799,799,1163460,Daenerys doesn’t want Hentai,1163460,0,0,"15 Oct, 2019",20,5,15,8,0.99,EUR,0.0,1,0,0,22.85,23
800,800,1163470,Give Up The Dupe,1163470,0,0,"17 Dec, 2019",4,0,4,0,1.59,EUR,0.0,1,0,0,6.36,4
801,801,1163490,Gangsters 1920,1163490,0,0,"7 Nov, 2019",1,0,0,1,3.29,EUR,0.0,1,0,0,1.0,1
802,802,1163500,Warp Drive,1163500,0,0,"27 Nov, 2020",1,6,12,4,10.79,EUR,0.0,1,0,0,133.48,16
803,803,1163550,Captain Tsubasa: Rise of New Champions,1163550,0,0,"28 Sep, 2020",3,5,380,196,49.99,EUR,0.0,1,0,0,19192.2,576
804,804,1163560,SuperEpic: The Entertainment War,1163560,0,0,"12 Dec, 2019",1,5,16,11,14.99,EUR,0.0,1,0,0,250.84,27
805,805,1163570,skidlocked,1163570,0,0,"17 Jan, 2020",5,0,5,0,2.99,EUR,0.0,1,1,0,14.950000000000001,5
806,806,1163590,Bullet Girls Phantasia,1163590,18,0,"16 Jan, 2020",3,8,90,14,29.99,EUR,0.0,1,0,0,2713.1,104
807,807,1163600,Omega Labyrinth Life,1163600,16,0,"10 Dec, 2019",1,6,53,14,59.99,EUR,0.0,1,0,0,3193.4700000000003,67
808,808,1163620,Haunted: Poppy's Nightmare,1163620,0,0,"31 Oct, 2019",1,0,0,1,5.69,EUR,0.0,1,0,0,1.0,1
809,809,1163660,Soul Reaper,1163660,0,0,"30 Sep, 2020",1,5,8,7,16.79,EUR,0.0,1,0,0,141.32,15
810,810,1162880,Pax Ruthenia,1162880,0,0,"28 Nov, 2019",4,0,2,2,4.99,EUR,0.0,1,0,0,11.98,4
811,811,1162900,Iron Blood VR,1162900,0,0,"4 Apr, 2020",4,0,2,2,16.79,EUR,0.0,1,0,0,35.58,4
812,812,1162920,Time of the Moon,1162920,0,0,"1 Nov, 2019",2,0,2,0,8.19,EUR,0.0,1,0,0,16.38,2
813,813,1162950,>Connect,1162950,0,0,"14 Oct, 2019",2,0,0,2,4.99,EUR,0.0,1,1,1,2.0,2
814,814,1162960,Angry Video Game Nerd I & II Deluxe,1162960,18,0,"29 Oct, 2020",5,8,225,6,12.49,EUR,0.0,1,1,1,2816.25,231
815,815,1163040,Billion Road,1163040,0,0,"16 Apr, 2020",1,6,49,16,16.79,EUR,0.0,1,0,0,838.7099999999999,65
816,816,1163090,Boot Camp Fitness,1163090,0,0,"18 Mar, 2021",1,7,17,0,8.99,EUR,0.0,1,0,0,152.83,17
817,817,1163140,Shanghai Office Simulator,1163140,0,0,"26 Oct, 2020",9,0,6,3,10.79,EUR,0.0,1,0,0,67.74,9
818,818,1163150,Unfamiliar,1163150,0,0,"12 Dec, 2019",16,5,11,5,6.59,EUR,0.0,1,0,0,77.49,16
819,819,1163170,Music Desktop,1163170,0,0,"4 Oct, 2019",3,0,3,0,1.59,EUR,0.0,1,0,0,4.7700000000000005,3
820,820,1162520,Richman10,1162520,0,0,"24 Oct, 2019",1,5,108,83,11.59,EUR,0.0,1,1,0,1334.72,191
821,821,1162560,"Ciconia When They Cry - Phase 1: For You, the Replaceable Ones",1162560,0,0,"3 Oct, 2019",1,8,172,12,33.99,EUR,0.0,1,1,0,5858.280000000001,184
822,822,1162590,Halloween with Veronica,1162590,0,0,"16 Oct, 2019",15,5,9,6,2.39,EUR,0.0,1,0,0,27.51,15
823,823,1162630,Solitaire Call of Honor,1162630,0,0,"16 Jan, 2020",1,0,1,0,6.99,EUR,0.0,1,1,0,6.99,1
824,824,1162640,Adventure mosaics. Forest spirits,1162640,0,0,"5 Mar, 2020",1,0,1,0,4.99,EUR,0.0,1,1,0,4.99,1
825,825,1162650,Ken ga Kimi,1162650,0,0,"25 Mar, 2020",1,0,5,0,41.99,EUR,0.0,1,0,0,209.95000000000002,5
826,826,1162670,Blocks!: Julius Caesar,1162670,0,0,"11 Dec, 2019",1,5,10,13,19.99,EUR,0.0,1,1,0,212.89999999999998,23
827,827,1162680,Stigmatized Property | 事故物件,1162680,0,0,"25 Oct, 2019",2,8,227,48,2.39,EUR,0.0,1,0,0,590.53,275
828,828,1162690,House Number 666,1162690,0,0,"18 Oct, 2019",4,0,2,2,0.79,EUR,0.0,1,0,1,3.58,4
829,829,1162730,Deep Ocean Rush,1162730,0,0,"3 Jan, 2020",3,0,0,3,1.59,EUR,0.0,1,0,0,3.0,3
830,830,1162750,Songs of Syx,1162750,0,0,"21 Sep, 2020",20,9,538,18,20.99,EUR,0.0,1,1,1,11310.619999999999,556
831,831,1162760,MMY: Otherworld Mystery,1162760,0,0,"17 Oct, 2019",4,0,4,0,20.99,EUR,0.0,1,0,0,83.96,4
832,832,1162170,Below Sunshade,1162170,0,0,"19 Nov, 2019",1,5,21,11,8.19,EUR,0.0,1,0,0,182.98999999999998,32
833,833,1162280,Eternal Hope,1162280,0,0,"20 Aug, 2020",1,7,28,2,8.19,EUR,0.0,1,0,0,231.32,30
834,834,1162290,Easy hentai puzzle 2,1162290,0,0,"5 Oct, 2019",1,0,1,3,2.39,EUR,0.0,1,0,0,5.390000000000001,4
835,835,1162320,AVA: Dark History,1162320,0,0,"17 Feb, 2020",4,0,4,0,3.1,EUR,0.0,1,0,0,12.4,4
836,836,1162350,Drill Down,1162350,0,0,"14 Oct, 2019",20,7,21,5,5.0,EUR,0.0,1,0,0,110.0,26
837,837,1162370,Paper - A Game of Folding,1162370,0,0,"7 Oct, 2019",2,0,2,0,8.19,EUR,0.0,1,0,0,16.38,2
838,838,1162430,Salad Fields,1162430,0,0,"10 Jul, 2020",1,7,13,0,12.49,EUR,0.0,1,1,1,162.37,13
839,839,1162440,Explosive Jake,1162440,0,0,"9 Nov, 2019",6,0,4,2,0.79,EUR,0.0,1,0,0,5.16,6
840,840,1162470,IIslands of War,1162470,0,0,"12 Mar, 2020",3,8,51,7,8.19,EUR,0.0,1,1,0,424.69,58
841,841,1162480,DIMENSION REIGN - ROGUELIKE DECKBUILDER,1162480,0,0,"18 Mar, 2020",1,7,15,3,10.49,EUR,30.0,1,0,0,160.35,18
842,842,1161660,Puzzlection,1161660,0,0,"2 Oct, 2019",2,0,2,0,0.79,EUR,0.0,1,0,0,1.58,2
843,843,1161670,CRASH THE GAME,1161670,0,0,"22 Feb, 2020",1,0,1,0,0.79,EUR,0.0,1,0,0,0.79,1
844,844,1161680,Bomb Bowling 2,1161680,0,0,"22 Oct, 2019",1,0,1,0,0.39,EUR,90.0,1,0,0,0.39,1
845,845,1161870,Epiphyllum in Love,1161870,0,0,"16 Mar, 2020",1,0,8,1,3.29,EUR,0.0,1,0,0,27.32,9
846,846,1161880,Vaporum: Lockdown,1161880,0,0,"15 Sep, 2020",1,8,71,13,17.99,EUR,0.0,1,1,1,1290.29,84
847,847,1161900,Door2:Key,1161900,0,0,"27 Dec, 2019",1,4,4,8,8.19,EUR,0.0,1,0,0,40.76,12
848,848,1161910,Exile Squadron,1161910,0,0,"11 Nov, 2019",4,0,3,1,3.99,EUR,0.0,1,0,1,12.97,4
849,849,1161930,東方幻夢箋 ~ Touhou Phantasm Dream,1161930,0,0,"12 Jan, 2020",2,0,2,0,9.99,EUR,0.0,1,0,0,19.98,2
850,850,1162010,奇幻与砍杀2 Fantasy & Blade Ⅱ,1162010,0,0,"8 Oct, 2019",1,0,1,0,2.5,EUR,62.0,1,0,0,2.5,1
851,851,1162050,Knockout Party,1162050,0,0,"11 Sep, 2020",1,5,9,8,5.69,EUR,0.0,1,0,0,59.21,17
852,852,1162070,喵可莉的兔玩偶 - Nyakori's Rabbit Doll,1162070,0,0,"2 Feb, 2020",1,8,55,3,2.39,EUR,0.0,1,0,0,134.45000000000002,58
853,853,1162130,Windbound,1162130,0,0,"28 Aug, 2020",1,5,211,133,29.99,EUR,0.0,1,0,0,6460.889999999999,344
854,854,1161270,Freud Gate,1161270,0,0,"4 Dec, 2019",20,5,30,13,3.29,EUR,0.0,1,0,0,111.7,43
855,855,1161300,The Legend of Crystal Valley,1161300,0,0,"16 Oct, 2019",1,0,1,0,8.19,EUR,0.0,1,0,0,8.19,1
856,856,1161320,东方幻昼梦~ Touhou Fantasy Day,1161320,0,0,"16 Jan, 2020",3,0,0,3,1.59,EUR,0.0,1,0,0,3.0,3
857,857,1161330,Record Life,1161330,0,0,"8 Nov, 2019",1,0,1,0,2.39,EUR,0.0,1,1,1,2.39,1
